early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,gain_128,essay_id,window_idx,target_start,score_bin,grade,token_count,baseline_nll
0.34268045671988095,0.3415643900807595,0.9142101471412785,2.9995247984256235,140.06879929573304,1.2969606845609605,0E0FF9B702E0,9,398,mid,9,794,2.366285306960344
0.35074735901951565,0.5269322470111695,0.9633610480746967,2.337278279181436,149.65736467799832,1.6090929993698673,0E0FF9B702E0,10,433,mid,9,794,2.366285306960344
0.838274616366344,0.2766586800740113,0.8611803147416203,6.054256953676008,219.17875389322154,1.9101187721375488,0E0FF9B702E0,11,456,mid,9,794,2.366285306960344
0.41884558790304116,0.4362190290052778,0.8975418571454732,3.5883231239056026,170.92842058981626,1.9988789712229087,0E0FF9B702E0,12,490,mid,9,794,2.366285306960344
0.2861006940475384,0.6788082548172882,0.9252776807486345,3.925274396581342,217.04439141673424,2.2064932065625342,0E0FF9B702E0,13,522,mid,9,794,2.366285306960344
0.7308113603389172,0.31115535339348466,0.8720846930666482,2.9829031991827533,133.01619052886963,1.223252296447754,0E0FF9B702E0,14,547,mid,9,794,2.366285306960344
0.5194075665944007,0.4684252752514338,0.956149691744049,3.168045601708651,163.40791542299334,1.5190131895003782,0E0FF9B702E0,15,580,mid,9,794,2.366285306960344
0.24070316719574497,0.4495833085650266,0.7548153965504707,2.490198576764332,142.81302588985812,1.940652747308054,0E0FF9B702E0,16,606,mid,9,794,2.366285306960344
0.721072639343195,0.3497539659404213,0.8958919288157245,3.5312031946158444,156.18686995967744,1.319808436978248,0E0FF9B702E0,17,641,mid,9,794,2.366285306960344
0.7193578766048033,0.1788754923291502,0.9574816928382952,2.66871494565856,105.49974494595682,0.9700183253134452,0E0FF9B702E0,18,666,mid,9,794,2.366285306960344
0.562921696805177,0.25338813824561407,0.9336030150773896,2.242726332296747,104.0405829029698,1.118284327368582,0E0FF9B702E0,19,697,mid,9,794,2.366285306960344
0.5933757629250804,0.29740795961267785,0.91630789997146,2.050433595318383,104.05088248560506,0.9515905072612147,0F2E9FA7DAF4,0,128,mid,8,815,1.9523989364504812
0.5999982174168966,0.32842097559365013,0.9586936462511657,2.943635341763105,136.0197885231145,1.2641430934590678,0F2E9FA7DAF4,1,157,mid,8,815,1.9523989364504812
0.45819072210676437,0.3453221137198663,0.8494735504111132,2.033679293766858,108.13996811835997,1.3488029510744155,0F2E9FA7DAF4,2,188,mid,8,815,1.9523989364504812
0.31739262273108515,0.42140485011381007,0.9042735927532142,2.840723202821343,146.10750723269678,1.8493188905619804,0F2E9FA7DAF4,3,225,mid,8,815,1.9523989364504812
0.8024429511610648,0.20903995021592767,0.8537673959564902,2.855215779452232,115.09424046547181,0.999648424886888,0F2E9FA7DAF4,4,253,mid,8,815,1.9523989364504812
0.5827480031274944,0.4000345796478301,0.9264224355352172,3.3724386451189967,158.96352043219153,1.509613559371041,0F2E9FA7DAF4,5,281,mid,8,815,1.9523989364504812
0.29472764907944626,0.4150594233113437,0.8945005563438961,2.6407205065599775,136.4528446139828,1.932455001338836,0F2E9FA7DAF4,6,315,mid,8,815,1.9523989364504812
