doc_id,file_id,story_id,group,age_bin,age_years,word_count,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,adult_token_frac,canonical_sim
518_A2,518,A2,TD,5-6yr,5.505833333333333,139,111,15,7.4,0.42342342342342343,19.403977272727275,0.0915032679738562,0.05211363207921173
518_A3,518,A3,TD,5-6yr,5.505833333333333,154,119,18,6.611111111111111,0.36134453781512604,18.004045307443366,0.06666666666666667,0.05337732489686017
518_B1,518,B1,TD,5-6yr,5.505833333333333,56,44,6,7.333333333333333,0.6590909090909091,20.463687150837988,0.3253012048192771,0.053458581552578474
518_B2,518,B2,TD,5-6yr,5.505833333333333,122,96,15,6.4,0.5416666666666666,25.674418604651162,0.37435897435897436,0.058998003568746765
518_B3,518,B3,TD,5-6yr,5.505833333333333,123,101,12,8.416666666666666,0.46534653465346537,17.13310502283105,0.08208955223880597,0.059638504715231064
522_A1,522,A1,TD,5-6yr,5.43,50,40,5,8.0,0.5,13.748378728923477,0.21875,0.067660879370542
522_A2,522,A2,TD,5-6yr,5.43,89,72,10,7.2,0.5138888888888888,16.981900452488688,0.2457627118644068,0.07014739324734887
522_A3,522,A3,TD,5-6yr,5.43,144,114,16,7.125,0.41228070175438597,16.625,0.02702702702702703,0.06233354213660904
522_B1,522,B1,TD,5-6yr,5.43,43,35,4,8.75,0.6571428571428571,20.33783783783784,0.022727272727272728,0.05043626225014904
522_B2,522,B2,TD,5-6yr,5.43,67,52,8,6.5,0.5192307692307693,14.342892025489846,0.21176470588235294,0.03547694232420706
522_B3,522,B3,TD,5-6yr,5.43,156,126,16,7.875,0.4523809523809524,26.58575696834462,0.025,0.08194118509810674
526_A1,526,A1,TD,5-6yr,5.921666666666667,66,50,8,6.25,0.54,21.710526315789473,0.014925373134328358,0.0785823966348707
526_A2,526,A2,TD,5-6yr,5.921666666666667,148,120,15,8.0,0.475,28.610169491525426,0.019867549668874173,0.12467855512119123
526_A3,526,A3,TD,5-6yr,5.921666666666667,173,136,20,6.8,0.45588235294117646,34.051829268292686,0.017045454545454544,0.09051734324386473
526_B1,526,B1,TD,5-6yr,5.921666666666667,70,57,7,8.142857142857142,0.6491228070175439,32.38636363636363,0.10256410256410256,0.08575454198237203
526_B2,526,B2,TD,5-6yr,5.921666666666667,161,125,18,6.944444444444445,0.464,30.569071949740554,0.018292682926829267,0.0742828583548321
526_B3,526,B3,TD,5-6yr,5.921666666666667,154,124,15,8.266666666666667,0.45161290322580644,26.05985534957187,0.0064516129032258064,0.10523913540629459
530_A1,530,A1,TD,5-6yr,5.760833333333333,78,58,11,5.2727272727272725,0.5862068965517241,22.637130801687764,0.2571428571428571,0.08153690182822744
530_A2,530,A2,TD,5-6yr,5.760833333333333,77,57,10,5.7,0.5614035087719298,25.42887931034483,0.23,0.07013251636339693
530_A3,530,A3,TD,5-6yr,5.760833333333333,122,88,19,4.631578947368421,0.5113636363636364,30.877192982456144,0.17567567567567569,0.09184106109020425
530_B1,530,B1,TD,5-6yr,5.760833333333333,52,41,6,6.833333333333333,0.6341463414634146,15.65376569037657,0.08771929824561403,0.06185120785811272
530_B2,530,B2,TD,5-6yr,5.760833333333333,85,62,13,4.769230769230769,0.5967741935483871,24.83101560533602,0.12371134020618557,0.0774309332047139
530_B3,530,B3,TD,5-6yr,5.760833333333333,173,138,18,7.666666666666667,0.5072463768115942,37.481459192430876,0.04419889502762431,0.09147090068423554
538_A1,538,A1,TD,5-6yr,5.3533333333333335,53,40,7,5.714285714285714,0.625,17.223657766293428,0.05357142857142857,0.06330681470227693
538_A2,538,A2,TD,5-6yr,5.3533333333333335,70,57,7,8.142857142857142,0.6491228070175439,29.069202305557532,0.0410958904109589,0.09186171038244025
538_A3,538,A3,TD,5-6yr,5.3533333333333335,130,99,16,6.1875,0.5555555555555556,32.468451831332715,0.022556390977443608,0.08092269035789491
538_B1,538,B1,TD,5-6yr,5.3533333333333335,40,30,5,6.0,0.7333333333333333,30.75,0.1111111111111111,0.06794405037894828
538_B2,538,B2,TD,5-6yr,5.3533333333333335,80,66,7,9.428571428571429,0.6363636363636364,31.202174184680743,0.13978494623655913,0.1031904317180807
538_B3,538,B3,TD,5-6yr,5.3533333333333335,133,102,16,6.375,0.5392156862745098,30.37962962962963,0.05,0.10197177106468745
541_A1,541,A1,TD,5-6yr,5.854166666666667,56,44,7,6.285714285714286,0.5909090909090909,18.95571955719557,0.16417910447761194,0.06700569299653492
541_A2,541,A2,TD,5-6yr,5.854166666666667,96,77,11,7.0,0.5454545454545454,22.458333333333336,0.1864406779661017,0.09381604164755905
541_A3,541,A3,TD,5-6yr,5.854166666666667,147,120,16,7.5,0.4166666666666667,20.956521739130437,0.08125,0.1164068527202556
541_B1,541,B1,TD,5-6yr,5.854166666666667,80,65,9,7.222222222222222,0.7230769230769231,43.99335290759319,0.13978494623655913,0.06125603159254012
541_B2,541,B2,TD,5-6yr,5.854166666666667,67,55,8,6.875,0.5636363636363636,21.511561601269378,0.1518987341772152,0.048944076908003224
541_B3,541,B3,TD,5-6yr,5.854166666666667,149,125,16,7.8125,0.456,17.283835823010282,0.1130952380952381,0.06858765650940885
544_A1,544,A1,TD,5-6yr,5.434166666666667,39,30,6,5.0,0.4,7.0142487046632125,0.3157894736842105,0.02813194685910113
544_A2,544,A2,TD,5-6yr,5.434166666666667,60,51,9,5.666666666666667,0.47058823529411764,12.75,0.11764705882352941,0.06685830941388725
544_A3,544,A3,TD,5-6yr,5.434166666666667,97,73,14,5.214285714285714,0.4383561643835616,11.3786701208981,0.17796610169491525,0.04294679509445943
544_B1,544,B1,TD,5-6yr,5.434166666666667,47,37,7,5.285714285714286,0.5405405405405406,15.328019257846208,0.14545454545454545,0.06761388249132837
544_B2,544,B2,TD,5-6yr,5.434166666666667,74,59,9,6.555555555555555,0.5932203389830508,18.392918825561313,0.013333333333333334,0.06622355718526997
544_B3,544,B3,TD,5-6yr,5.434166666666667,127,97,16,6.0625,0.5567010309278351,24.570254130274648,0.11805555555555555,0.08304427821461838
545_A1,545,A1,TD,5-6yr,5.093333333333334,46,36,5,7.2,0.6388888888888888,24.36898395721925,0.3333333333333333,0.06220315689415345
545_A2,545,A2,TD,5-6yr,5.093333333333334,70,52,8,6.5,0.5769230769230769,23.847682119205295,0.16666666666666666,0.06838154460241481
545_A3,545,A3,TD,5-6yr,5.093333333333334,132,108,14,7.714285714285714,0.49074074074074076,21.6,0.0896551724137931,0.09068529119916105
545_B1,545,B1,TD,5-6yr,5.093333333333334,36,26,5,5.2,0.6923076923076923,15.476032636409993,0.34545454545454546,0.0420398298852407
545_B2,545,B2,TD,5-6yr,5.093333333333334,69,52,8,6.5,0.5961538461538461,18.405797101449274,0.14814814814814814,0.05055114380616468
545_B3,545,B3,TD,5-6yr,5.093333333333334,133,105,15,7.0,0.49523809523809526,26.25,0.09523809523809523,0.09185152707787124
548_A1,548,A1,TD,5-6yr,5.27,76,57,11,5.181818181818182,0.543859649122807,19.147539857064324,0.09523809523809523,0.07008483732605351
548_A2,548,A2,TD,5-6yr,5.27,62,50,6,8.333333333333334,0.58,21.584699453551913,0.046153846153846156,0.07285080568744315
548_A3,548,A3,TD,5-6yr,5.27,98,73,14,5.214285714285714,0.5068493150684932,18.203972257250946,0.0,0.08676234369831888
548_B1,548,B1,TD,5-6yr,5.27,51,39,7,5.571428571428571,0.6923076923076923,29.25,0.05555555555555555,0.08351397326947034
548_B2,548,B2,TD,5-6yr,5.27,94,75,11,6.818181818181818,0.52,16.17117117117117,0.010526315789473684,0.07494275206452268
548_B3,548,B3,TD,5-6yr,5.27,128,96,17,5.647058823529412,0.46875,23.06902232573993,0.022900763358778626,0.0944486511282203
549_A1,549,A1,TD,5-6yr,5.675,110,86,12,7.166666666666667,0.5,31.846195242708,0.09836065573770492,0.09178052518432579
549_A2,549,A2,TD,5-6yr,5.675,124,97,14,6.928571428571429,0.5154639175257731,23.52308153477218,0.08148148148148149,0.09679658049016125
549_A3,549,A3,TD,5-6yr,5.675,213,168,23,7.304347826086956,0.3630952380952381,22.003780718336483,0.06578947368421052,0.10164782950929259
549_B1,549,B1,TD,5-6yr,5.675,102,85,11,7.7272727272727275,0.5058823529411764,24.485366453516967,0.11304347826086956,0.07724328661148572
549_B2,549,B2,TD,5-6yr,5.675,152,125,14,8.928571428571429,0.472,21.022727272727273,0.08982035928143713,0.08989045285213684
549_B3,549,B3,TD,5-6yr,5.675,171,141,18,7.833333333333333,0.41843971631205673,21.137228260869563,0.0855614973262032,0.1274454620213426
553_A1,553,A1,TD,5-6yr,5.9325,73,59,9,6.555555555555555,0.5423728813559322,20.8835005574136,0.18888888888888888,0.07258670518314388
553_A2,553,A2,TD,5-6yr,5.9325,75,63,8,7.875,0.6031746031746031,26.099059817413814,0.17582417582417584,0.06577998377110456
553_A3,553,A3,TD,5-6yr,5.9325,152,119,18,6.611111111111111,0.44537815126050423,18.60236676597153,0.07317073170731707,0.10163537445256797
553_B1,553,B1,TD,5-6yr,5.9325,67,56,6,9.333333333333334,0.625,29.07692307692308,0.20238095238095238,0.06559627303405655
553_B2,553,B2,TD,5-6yr,5.9325,98,77,12,6.416666666666667,0.5844155844155844,26.267623363544814,0.14035087719298245,0.07858813993537482
553_B3,553,B3,TD,5-6yr,5.9325,230,193,22,8.772727272727273,0.44559585492227977,30.715102286401923,0.04564315352697095,0.10321025488357603
555_A1,555,A1,TD,5-6yr,5.1866666666666665,52,41,7,5.857142857142857,0.7317073170731707,41.89454545454545,0.2463768115942029,0.05551876109454575
555_A2,555,A2,TD,5-6yr,5.1866666666666665,93,75,11,6.818181818181818,0.6266666666666667,31.25,0.15454545454545454,0.06196825972990366
555_A3,555,A3,TD,5-6yr,5.1866666666666665,142,111,18,6.166666666666667,0.6486486486486487,57.07075471698113,0.09554140127388536,0.0731387417055399
555_B1,555,B1,TD,5-6yr,5.1866666666666665,63,46,10,4.6,0.6739130434782609,36.41666666666667,0.136986301369863,0.0797392637629669
555_B2,555,B2,TD,5-6yr,5.1866666666666665,67,52,10,5.2,0.7692307692307693,63.093333333333355,0.3020833333333333,0.05946461941476273
555_B3,555,B3,TD,5-6yr,5.1866666666666665,119,90,16,5.625,0.5777777777777777,41.32490455375422,0.14388489208633093,0.06425462821373588
559_A1,559,A1,TD,5-6yr,5.435833333333333,47,34,6,5.666666666666667,0.6470588235294118,18.45900818166639,0.21666666666666667,0.07260904362247228
559_A2,559,A2,TD,5-6yr,5.435833333333333,78,58,10,5.8,0.5172413793103449,20.554906161857232,0.10344827586206896,0.07362954742126265
559_A3,559,A3,TD,5-6yr,5.435833333333333,124,93,17,5.470588235294118,0.5053763440860215,23.25,0.14482758620689656,0.08957561238910292
559_B1,559,B1,TD,5-6yr,5.435833333333333,55,39,8,4.875,0.6666666666666666,28.16548643643099,0.1791044776119403,0.0764243197749576
559_B2,559,B2,TD,5-6yr,5.435833333333333,71,52,10,5.2,0.5384615384615384,20.017957351290683,0.04054054054054054,0.04804087578323369
559_B3,559,B3,TD,5-6yr,5.435833333333333,134,104,15,6.933333333333334,0.49038461538461536,22.16425855513308,0.15723270440251572,0.10089677381959367
561_A1,561,A1,TD,5-6yr,5.168333333333333,83,69,8,8.625,0.463768115942029,15.67706893146356,0.0,0.1277659491374677
561_A2,561,A2,TD,5-6yr,5.168333333333333,90,69,11,6.2727272727272725,0.6086956521739131,29.960526315789473,0.10891089108910891,0.11299501683709866
561_A3,561,A3,TD,5-6yr,5.168333333333333,140,117,17,6.882352941176471,0.4188034188034188,19.5,0.0,0.08936873338727112
561_B1,561,B1,TD,5-6yr,5.168333333333333,71,58,8,7.25,0.6551724137931034,39.69454400637197,0.20224719101123595,0.09696309079717305
561_B2,561,B2,TD,5-6yr,5.168333333333333,99,82,12,6.833333333333333,0.573170731707317,35.17613636363637,0.0,0.07128974626554242
561_B3,561,B3,TD,5-6yr,5.168333333333333,160,140,16,8.75,0.44285714285714284,19.400479616306953,0.018404907975460124,0.10803508224334382
562_A1,562,A1,TD,5-6yr,5.0008333333333335,72,55,10,5.5,0.6545454545454545,33.67489483292324,0.0,0.09172653411486191
562_A2,562,A2,TD,5-6yr,5.0008333333333335,146,113,18,6.277777777777778,0.5221238938053098,33.83875338753387,0.020134228187919462,0.09223538574752564
562_A3,562,A3,TD,5-6yr,5.0008333333333335,176,134,22,6.090909090909091,0.4925373134328358,29.90735852169609,0.005649717514124294,0.07855282719881565
562_B1,562,B1,TD,5-6yr,5.0008333333333335,100,79,12,6.583333333333333,0.6075949367088608,46.28787809558622,0.02912621359223301,0.09007356649232828
562_B2,562,B2,TD,5-6yr,5.0008333333333335,127,99,14,7.071428571428571,0.48484848484848486,20.34398907103825,0.0,0.0556604238705113
562_B3,562,B3,TD,5-6yr,5.0008333333333335,306,241,41,5.878048780487805,0.3775933609958506,22.837749641681498,0.019230769230769232,0.10861300207415948
564_A1,564,A1,TD,5-6yr,5.92,72,60,5,12.0,0.7166666666666667,52.10526315789474,0.04,0.07956919689473768
564_A2,564,A2,TD,5-6yr,5.92,108,91,9,10.11111111111111,0.6043956043956044,32.4653887113951,0.009174311926605505,0.07270348756198275
564_A3,564,A3,TD,5-6yr,5.92,247,208,21,9.904761904761905,0.4519230769230769,31.519819630872483,0.012,0.12785619417208
564_B1,564,B1,TD,5-6yr,5.92,98,75,11,6.818181818181818,0.7066666666666667,66.39908256880733,0.0297029702970297,0.08501316914391578
564_B2,564,B2,TD,5-6yr,5.92,135,112,12,9.333333333333334,0.5892857142857143,34.523339782021566,0.021739130434782608,0.08532525971244706
564_B3,564,B3,TD,5-6yr,5.92,277,224,27,8.296296296296296,0.45089285714285715,42.96393442622951,0.0,0.11673895433783389
601_A1,601,A1,TD,6-7yr,6.835833333333333,72,55,9,6.111111111111111,0.5818181818181818,22.262996941896027,0.21739130434782608,0.08969766746927237
601_A2,601,A2,TD,6-7yr,6.835833333333333,125,96,17,5.647058823529412,0.4166666666666667,18.066141732283462,0.11971830985915492,0.10682446991340944
601_A3,601,A3,TD,6-7yr,6.835833333333333,274,230,28,8.214285714285714,0.34347826086956523,25.319111738814463,0.058419243986254296,0.10973059561002545
601_B1,601,B1,TD,6-7yr,6.835833333333333,101,85,11,7.7272727272727275,0.49411764705882355,28.333333333333332,0.1440677966101695,0.10180313743514365
601_B2,601,B2,TD,6-7yr,6.835833333333333,169,147,19,7.7368421052631575,0.4013605442176871,22.07865894620013,0.0913978494623656,0.10904720894509998
601_B3,601,B3,TD,6-7yr,6.835833333333333,310,252,35,7.2,0.3373015873015873,18.981154155493208,0.0718562874251497,0.11498175091655559
602_A1,602,A1,TD,6-7yr,6.016666666666667,49,41,5,8.2,0.5121951219512195,16.445512820512818,0.3287671232876712,0.06972584811986557
602_A2,602,A2,TD,6-7yr,6.016666666666667,94,73,10,7.3,0.4383561643835616,12.65485893416928,0.14545454545454545,0.05627116633439769
602_A3,602,A3,TD,6-7yr,6.016666666666667,148,118,16,7.375,0.4322033898305085,22.125,0.019867549668874173,0.09092828250387285
602_B1,602,B1,TD,6-7yr,6.016666666666667,57,44,7,6.285714285714286,0.6590909090909091,31.82618825722274,0.05,0.08240493489760334
602_B2,602,B2,TD,6-7yr,6.016666666666667,114,94,11,8.545454545454545,0.5106382978723404,22.308529945553538,0.08064516129032258,0.05019009055763908
602_B3,602,B3,TD,6-7yr,6.016666666666667,143,111,14,7.928571428571429,0.4954954954954955,25.45281456953642,0.040268456375838924,0.10012644618110439
605_A1,605,A1,TD,6-7yr,6.774166666666667,64,54,6,9.0,0.5555555555555556,27.941782522343598,0.20987654320987653,0.08403818390581469
605_A2,605,A2,TD,6-7yr,6.774166666666667,111,92,9,10.222222222222221,0.4891304347826087,24.201129146083275,0.12598425196850394,0.08112915111741234
605_A3,605,A3,TD,6-7yr,6.774166666666667,185,157,17,9.235294117647058,0.43312101910828027,23.491577392950813,0.04145077720207254,0.11696740973646466
605_B1,605,B1,TD,6-7yr,6.774166666666667,91,82,7,11.714285714285714,0.4878048780487805,23.690893604940026,0.1651376146788991,0.11395127895814822
605_B2,605,B2,TD,6-7yr,6.774166666666667,122,103,11,9.363636363636363,0.3883495145631068,19.805745465057456,0.12857142857142856,0.08587459647480535
605_B3,605,B3,TD,6-7yr,6.774166666666667,314,269,28,9.607142857142858,0.3159851301115242,20.412698335013655,0.0513595166163142,0.11444173010009205
